TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2011-15,NTA2010,8161,8,Jamaica,"25,019",67.7
2011-15,NTA2010,8162,8,Queensboro Hill,"10,932",70.3
2011-15,NTA2010,8163,8,Woodside,"25,879",77.9
2011-15,NTA2010,8166,8,Laurelton,"16,772",87.8
2011-15,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,"9,057",71.7
2011-15,NTA2010,8170,8,Astoria,"51,373",84.7
2011-15,NTA2010,8171,8,Old Astoria,"16,449",78.7
2011-15,NTA2010,8172,8,Steinway,"31,921",86.1
2011-15,NTA2010,8176,8,Baisley Park,"20,563",82.8
2011-15,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"18,768",91.9
2011-15,NTA2010,8505,8,New Springville-Bloomfield-Travis,"25,581",89.5
2011-15,NTA2010,8507,8,Westerleigh,"15,399",92.7
2011-15,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"10,760",83.2
2011-15,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,"14,807",91.3
2011-15,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"15,171",82.5
2011-15,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"9,503",87.1
2011-15,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"17,121",83.9
2011-15,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"20,516",89.4
2011-15,NTA2010,8525,8,Oakwood-Oakwood Beach,"14,170",90.7
2011-15,NTA2010,8528,8,Port Richmond,"10,945",85.7
2011-15,NTA2010,8532,8,Rossville-Woodrow,"13,232",92.3
2011-15,NTA2010,8535,8,New Brighton-Silver Lake,"10,677",88.0
2011-15,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"15,423",87.8
2011-15,NTA2010,8537,8,Stapleton-Rosebank,"14,454",81.6
2011-15,NTA2010,8545,8,New Dorp-Midland Beach,"13,326",90.5
2011-15,NTA2010,8548,8,Arden Heights,"16,692",91.6
2011-15,NTA2010,8554,8,Great Kills,"29,321",92.3
2011-15,CD,101,6,Financial District (CD1),"115,070",96.1
2011-15,CD,102,6,Greenwich Village and Soho (CD2),"115,070",96.1
2011-15,CD,103,6,Lower East Side and Chinatown (CD3),"93,158",74.9
2011-15,CD,104,6,Clinton and Chelsea (CD4),"114,791",94.2
2011-15,CD,105,6,Midtown (CD5),"114,791",94.2
2011-15,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"113,897",97.0
2011-15,CD,107,6,Upper West Side (CD7),"146,039",93.9
2011-15,CD,108,6,Upper East Side (CD8),"172,749",97.1
2011-15,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"68,347",78.8
2011-15,CD,110,6,Central Harlem (CD10),"72,023",80.5
2011-15,CD,111,6,East Harlem (CD11),"59,285",73.8
2011-15,CD,112,6,Washington Heights and Inwood (CD12),"108,411",70.4
2011-15,CD,201,6,Mott Haven and Melrose (CD1),"49,931",58.0
2011-15,CD,202,6,Hunts Point and Longwood (CD2),"49,931",58.0
2011-15,CD,203,6,Morrisania and Crotona (CD3),"58,341",61.6
2011-15,CD,204,6,Highbridge and Concourse (CD4),"53,542",63.7
2011-15,CD,205,6,Fordham and University Heights (CD5),"52,224",64.9
2011-15,CD,206,6,Belmont and East Tremont (CD6),"58,341",61.6
2011-15,CD,207,6,Kingsbridge Heights and Bedford (CD7),"55,167",68.8
2011-15,CD,208,6,Riverdale and Fieldston (CD8),"61,298",82.0
2011-15,CD,209,6,Parkchester and Soundview (CD9),"84,524",70.4
2011-15,CD,210,6,Throgs Neck and Co-op City (CD10),"72,938",83.5
2011-15,CD,211,6,Morris Park and Bronxdale (CD11),"67,039",75.9
2011-15,CD,212,6,Williamsbridge and Baychester (CD12),"74,288",80.2
2011-15,CD,301,6,Greenpoint and Williamsburg (CD1),"89,018",83.4
2011-15,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"84,626",88.7
2011-15,CD,303,6,Bedford Stuyvesant (CD3),"66,644",77.3
2011-15,CD,304,6,Bushwick (CD4),"54,679",62.6
2011-15,CD,305,6,East New York and Starrett City (CD5),"72,398",76.7
2011-15,CD,306,6,Park Slope and Carroll Gardens (CD6),"79,558",91.0
2011-15,CD,307,6,Sunset Park (CD7),"59,001",58.6
2011-15,CD,308,6,Crown Heights and Prospect Heights (CD8),"71,729",81.8
2011-15,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"61,117",82.6
2011-15,CD,310,6,Bay Ridge and Dyker Heights (CD10),"75,299",81.0
2011-15,CD,311,6,Bensonhurst (CD11),"98,317",72.7
2011-15,CD,312,6,Borough Park (CD12),"68,913",76.4
2011-15,CD,313,6,Coney Island (CD13),"64,234",81.6
2011-15,CD,314,6,Flatbush and Midwood (CD14),"86,436",82.3
2011-15,CD,315,6,Sheepshead Bay (CD15),"89,509",85.3
2011-15,CD,316,6,Brownsville (CD16),"54,540",72.5
2011-15,CD,317,6,East Flatbush (CD17),"79,039",84.5
2011-15,CD,318,6,Flatlands and Canarsie (CD18),"121,147",86.7
2011-15,CD,401,6,Long Island City and Astoria (CD1),"108,800",82.9
2011-15,CD,402,6,Woodside and Sunnyside (CD2),"82,667",79.9
2011-15,CD,403,6,Jackson Heights (CD3),"87,242",69.5
2011-15,CD,404,6,Elmhurst and Corona (CD4),"67,945",68.6
2011-15,CD,405,6,Ridgewood and Maspeth (CD5),"98,326",82.6
2011-15,CD,406,6,Rego Park and Forest Hills (CD6),"81,482",92.1
2011-15,CD,407,6,Flushing and Whitestone (CD7),"146,812",78.6
2011-15,CD,408,6,Hillcrest and Fresh Meadows (CD8),"93,135",85.4
2011-15,CD,409,6,Kew Gardens and Woodhaven (CD9),"77,545",76.8
2011-15,CD,410,6,South Ozone Park and Howard Beach (CD10),"73,474",77.9
2011-15,CD,411,6,Bayside and Little Neck (CD11),"80,238",89.5
2011-15,CD,412,6,Jamaica and Hollis (CD12),"124,873",79.9
2011-15,CD,413,6,Queens Village (CD13),"120,960",87.0
2011-15,CD,414,6,Rockaway and Broad Channel (CD14),"58,439",76.9
2011-15,CD,501,6,St. George and Stapleton (CD1),"94,527",85.2
2011-15,CD,502,6,South Beach and Willowbrook (CD2),"84,349",89.0
2011-15,CD,503,6,Tottenville and Great Kills (CD3),"106,990",91.8
2011-15,Subboro,1,5,Mott Haven/Hunts Point,"51,802",56.7
2011-15,Subboro,2,5,Morrisania/East Tremont,"59,068",61.7
2011-15,Subboro,3,5,Highbridge/South Concourse,"53,542",63.7
2011-15,Subboro,4,5,University Heights/Fordham,"52,224",64.9
2011-15,Subboro,5,5,Kingsbridge Heights/Mosholu,"55,167",68.8
2011-15,Subboro,6,5,Riverdale/Kingsbridge,"61,298",82.0
2011-15,Subboro,7,5,Soundview/Parkchester,"84,637",70.4
2011-15,Subboro,8,5,Throgs Neck/Co-op City,"72,995",83.5
2011-15,Subboro,9,5,Pelham Parkway,"67,039",75.9
2011-15,Subboro,10,5,Williamsbridge/Baychester,"74,305",80.2
2011-15,Subboro,11,5,Williamsburg/Greenpoint,"89,018",83.4
2011-15,Subboro,12,5,Brooklyn Heights/Fort Greene,"84,889",88.7
2011-15,Subboro,13,5,Bedford Stuyvesant,"66,644",77.3
2011-15,Subboro,14,5,Bushwick,"54,679",62.6
2011-15,Subboro,15,5,East New York/Starret City,"72,398",76.7
2011-15,Subboro,16,5,Park Slope/Carroll Gardens,"79,558",91.0
2011-15,Subboro,17,5,Sunset Park,"59,001",58.6
2011-15,Subboro,18,5,N. Crown Heights/Prospect Heights,"71,729",81.8
2011-15,Subboro,19,5,South Crown Heights,"61,117",82.6
2011-15,Subboro,20,5,Bay Ridge,"75,299",81.0
2011-15,Subboro,21,5,Bensonhurst,"98,317",72.7
2011-15,Subboro,22,5,Borough Park,"68,913",76.4
2011-15,Subboro,23,5,Coney Island,"64,234",81.6
2011-15,Subboro,24,5,Flatbush,"86,436",82.3
2011-15,Subboro,25,5,Sheepshead Bay/Gravesend,"89,509",85.3
2011-15,Subboro,26,5,Brownsville/Ocean Hill,"54,540",72.5
2011-15,Subboro,27,5,East Flatbush,"79,047",84.5
2011-15,Subboro,28,5,Flatlands/Canarsie,"121,163",86.7
2011-15,Subboro,29,5,Greenwich Village/Financial District,"115,070",96.1
2011-15,Subboro,30,5,Lower East Side/Chinatown,"93,158",74.9
2011-15,Subboro,31,5,Chelsea/Clinton/Midtown,"114,791",94.2
2011-15,Subboro,32,5,Stuyvesant Town/Turtle Bay,"113,897",97.0
2011-15,Subboro,33,5,Upper West Side,"146,040",93.9
2011-15,Subboro,34,5,Upper East Side,"172,749",97.1
2011-15,Subboro,35,5,Morningside Heights/Hamilton Heights,"68,347",78.8
2011-15,Subboro,36,5,Central Harlem,"72,023",80.5
2011-15,Subboro,37,5,East Harlem,"60,103",73.3
2011-15,Subboro,38,5,Washington Heights/Inwood,"108,459",70.4
2011-15,Subboro,39,5,Astoria,"108,800",82.9
2011-15,Subboro,40,5,Sunnyside/Woodside,"82,667",79.9
2011-15,Subboro,41,5,Jackson Heights,"87,242",69.5
2011-15,Subboro,42,5,Elmhurst/Corona,"67,945",68.6
2011-15,Subboro,43,5,Middle Village/Ridgewood,"98,376",82.6
2011-15,Subboro,44,5,Forest Hills/Rego Park,"81,482",92.1
2011-15,Subboro,45,5,Flushing/Whitestone,"146,812",78.6
2011-15,Subboro,46,5,Hillcrest/Fresh Meadows,"93,160",85.4
2011-15,Subboro,47,5,Kew Gardens/Woodhaven,"77,623",76.8
2011-15,Subboro,48,5,Howard Beach/South Ozone Park,"73,474",77.9
2011-15,Subboro,49,5,Bayside/Little Neck,"80,263",89.5
2011-15,Subboro,50,5,Jamaica,"124,873",79.9
2011-15,Subboro,51,5,Bellerose/Rosedale,"120,973",87.0
2011-15,Subboro,52,5,Rockaways,"58,447",76.9
2011-15,Subboro,53,5,North Shore,"94,527",85.2
2011-15,Subboro,54,5,Mid Island,"84,327",89.0
2011-15,Subboro,55,5,South Shore,"107,012",91.8
2011-15,UHF42,101,4,Kingsbridge - Riverdale,"54,964",83.6
2011-15,UHF42,102,4,Northeast Bronx,"111,361",81.1
2011-15,UHF42,103,4,Fordham - Bronx Pk,"108,648",69.8
2011-15,UHF42,104,4,Pelham - Throgs Neck,"153,034",74.9
2011-15,UHF42,105,4,Crotona -Tremont,"79,329",62.9
2011-15,UHF42,106,4,High Bridge - Morrisania,"80,143",63.5
2011-15,UHF42,107,4,Hunts Point - Mott Haven,"47,149",58.1
2011-15,UHF42,201,4,Greenpoint,"79,446",85.3
2011-15,UHF42,202,4,Downtown - Heights - Slope,"159,389",89.2
2011-15,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"176,267",79.9
2011-15,UHF42,204,4,East New York,"85,831",75.5
2011-15,UHF42,205,4,Sunset Park,"46,352",53.7
2011-15,UHF42,206,4,Borough Park,"158,354",75.8
2011-15,UHF42,207,4,East Flatbush - Flatbush,"170,787",84.0
2011-15,UHF42,208,4,Canarsie - Flatlands,"120,826",85.9
2011-15,UHF42,209,4,Bensonhurst - Bay Ridge,"120,509",79.7
2011-15,UHF42,210,4,Coney Island - Sheepshead Bay,"165,907",82.8
2011-15,UHF42,211,4,Williamsburg - Bushwick,"92,823",67.0
2011-15,UHF42,301,4,Washington Heights,"135,566",70.9
2011-15,UHF42,302,4,Central Harlem - Morningside Heights,"94,315",80.9
2011-15,UHF42,303,4,East Harlem,"55,490",72.3
2011-15,UHF42,304,4,Upper West Side,"160,594",93.3
2011-15,UHF42,305,4,Upper East Side,"173,082",97.1
2011-15,UHF42,306,4,Chelsea - Clinton,"116,480",94.3
2011-15,UHF42,307,4,Gramercy Park - Murray Hill,"101,518",97.0
2011-15,UHF42,308,4,Greenwich Village - SoHo,"61,189",92.2
2011-15,UHF42,309,4,Union Square - Lower East Side,"121,688",81.2
2011-15,UHF42,310,4,Lower Manhattan,"40,292",92.9
2011-15,UHF42,401,4,Long Island City - Astoria,"133,326",84.2
2011-15,UHF42,402,4,West Queens,"235,429",71.3
2011-15,UHF42,403,4,Flushing - Clearview,"154,767",79.2
2011-15,UHF42,404,4,Bayside - Little Neck,"60,712",90.2
2011-15,UHF42,405,4,Ridgewood - Forest Hills,"159,628",86.9
2011-15,UHF42,406,4,Fresh Meadows,"59,002",86.1
2011-15,UHF42,407,4,Southwest Queens,"150,983",77.3
2011-15,UHF42,408,4,Jamaica,"165,822",80.8
2011-15,UHF42,409,4,Southeast Queens,"193,352",88.1
2011-15,UHF42,410,4,Rockaways,"58,447",76.9
2011-15,UHF42,501,4,Port Richmond,"35,255",84.2
2011-15,UHF42,502,4,Stapleton - St. George,"69,728",85.5
2011-15,UHF42,503,4,Willowbrook,"56,204",90.2
2011-15,UHF42,504,4,South Beach - Tottenville,"124,679",91.3
2011-15,Borough,1,1,Bronx,"632,077",70.6
2011-15,Borough,2,1,Brooklyn,"1,376,491",79.3
2011-15,Borough,3,1,Manhattan,"1,064,637",86.6
2011-15,Borough,4,1,Queens,"1,302,124",80.4
2011-15,Borough,5,1,Staten Island,"285,866",88.7
2011-15,Citywide,1,0,New York City,"4,661,195",80.3
2010-14,NTA2010,501,8,Claremont-Bathgate,"10,737",60.1
2010-14,NTA2010,503,8,Eastchester-Edenwald-Baychester,"17,763",80.4
2010-14,NTA2010,505,8,Bedford Park-Fordham North,"21,896",65.9
2010-14,NTA2010,506,8,Belmont,"8,260",60.9
2010-14,NTA2010,507,8,Bronxdale,"17,077",73.0
2010-14,NTA2010,508,8,West Farms-Bronx River,"14,360",61.7
2010-14,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"26,579",74.1
2010-14,NTA2010,510,8,Pelham Bay-Country Club-City Island,"16,425",82.7
2010-14,NTA2010,513,8,Co-op City,"29,389",84.0
2010-14,NTA2010,514,8,East Concourse-Concourse Village,"23,820",61.1
2010-14,NTA2010,517,8,East Tremont,"14,635",59.1
2010-14,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"17,299",92.0
2010-14,NTA2010,526,8,Highbridge,"14,015",64.1
2010-14,NTA2010,527,8,Hunts Point,"8,992",58.5
2010-14,NTA2010,528,8,Van Cortlandt Village,"23,402",72.5
2010-14,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"19,895",87.1
2010-14,NTA2010,530,8,Kingsbridge Heights,"13,149",67.4
2010-14,NTA2010,531,8,Allerton-Pelham Gardens,"18,435",78.3
2010-14,NTA2010,533,8,Longwood,"9,011",56.3
2010-14,NTA2010,534,8,Melrose South-Mott Haven North,"13,386",58.6
2010-14,NTA2010,535,8,Morrisania-Melrose,"14,555",62.6
2010-14,NTA2010,536,8,University Heights-Morris Heights,"21,581",68.1
2010-14,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"14,271",74.4
2010-14,NTA2010,539,8,Mott Haven-Port Morris,"17,421",57.1
2010-14,NTA2010,540,8,Fordham South,"8,693",58.6
2010-14,NTA2010,541,8,Mount Hope,"20,328",64.6
2010-14,NTA2010,543,8,Norwood,"18,422",72.3
2010-14,NTA2010,544,8,Williamsbridge-Olinville,"29,659",77.3
2010-14,NTA2010,546,8,Parkchester,"16,558",81.1
2010-14,NTA2010,549,8,Pelham Parkway,"16,354",78.5
2010-14,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"26,971",82.0
2010-14,NTA2010,555,8,Soundview-Bruckner,"13,295",58.8
2010-14,NTA2010,559,8,Westchester-Unionport,"12,679",72.4
2010-14,NTA2010,562,8,Woodlawn-Wakefield,"24,982",83.6
2010-14,NTA2010,563,8,West Concourse,"14,318",63.0
2010-14,NTA2010,575,8,Crotona Park East,"7,434",62.2
2010-14,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"17,901",97.8
2010-14,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"40,765",87.4
2010-14,NTA2010,4719,8,Brighton Beach,"21,870",88.0
2010-14,NTA2010,4721,8,Seagate-Coney Island,"13,640",71.4
2010-14,NTA2010,4723,8,West Brighton,"12,154",93.2
2010-14,NTA2010,4725,8,Homecrest,"24,117",84.4
2010-14,NTA2010,4726,8,Gravesend,"15,560",76.2
2010-14,NTA2010,4727,8,Bath Beach,"17,367",74.9
2010-14,NTA2010,4728,8,Bensonhurst West,"45,025",70.4
2010-14,NTA2010,4729,8,Bensonhurst East,"32,553",72.2
2010-14,NTA2010,4730,8,Dyker Heights,"22,815",69.8
2010-14,NTA2010,4731,8,Bay Ridge,"52,348",85.8
2010-14,NTA2010,4732,8,Sunset Park West,"23,008",61.8
2010-14,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"27,262",88.3
2010-14,NTA2010,4734,8,Sunset Park East,"21,552",46.5
2010-14,NTA2010,4735,8,Stuyvesant Heights,"32,805",76.0
2010-14,NTA2010,4737,8,Park Slope-Gowanus,"51,466",92.5
2010-14,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"24,919",85.4
2010-14,NTA2010,4740,8,Windsor Terrace,"14,304",90.6
2010-14,NTA2010,4741,8,Kensington-Ocean Parkway,"18,790",80.8
2010-14,NTA2010,4742,8,Flatbush,"55,835",79.7
2010-14,NTA2010,4743,8,Midwood,"28,750",86.1
2010-14,NTA2010,4744,8,Madison,"24,596",85.6
2010-14,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"29,407",91.0
2010-14,NTA2010,4746,8,Ocean Parkway South,"10,376",86.1
2010-14,NTA2010,4750,8,Canarsie,"48,145",83.7
2010-14,NTA2010,4758,8,Flatlands,"41,888",86.5
2010-14,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"38,834",81.8
2010-14,NTA2010,4761,8,Crown Heights North,"54,961",79.0
2010-14,NTA2010,4763,8,Crown Heights South,"21,454",83.9
2010-14,NTA2010,4764,8,Prospect Heights,"15,034",92.9
2010-14,NTA2010,4768,8,Fort Greene,"16,590",81.9
2010-14,NTA2010,4769,8,Clinton Hill,"23,260",91.3
2010-14,NTA2010,4772,8,Williamsburg,"9,510",69.5
2010-14,NTA2010,4773,8,North Side-South Side,"30,722",83.5
2010-14,NTA2010,4775,8,Bedford,"32,281",77.5
2010-14,NTA2010,4776,8,Greenpoint,"24,028",90.6
2010-14,NTA2010,4777,8,Bushwick North,"20,811",54.1
2010-14,NTA2010,4778,8,Bushwick South,"31,759",65.8
2010-14,NTA2010,4779,8,Ocean Hill,"14,831",73.2
2010-14,NTA2010,4781,8,Brownsville,"25,690",72.8
2010-14,NTA2010,4782,8,East New York,"42,057",78.0
2010-14,NTA2010,4783,8,Cypress Hills-City Line,"20,133",71.4
2010-14,NTA2010,4785,8,East New York (Pennsylvania Ave),"12,276",70.7
2010-14,NTA2010,4788,8,Borough Park,"39,748",71.6
2010-14,NTA2010,4790,8,East Williamsburg,"20,450",77.7
2010-14,NTA2010,4791,8,East Flatbush-Farragut,"31,380",87.5
2010-14,NTA2010,4793,8,Starrett City,"7,224",79.4
2010-14,NTA2010,4795,8,Erasmus,"15,156",80.9
2010-14,NTA2010,4796,8,Rugby-Remsen Village,"30,962",82.4
2010-14,NTA2010,6101,8,Marble Hill-Inwood,"24,802",70.1
2010-14,NTA2010,6103,8,Central Harlem North-Polo Grounds,"42,936",78.6
2010-14,NTA2010,6104,8,Hamilton Heights,"26,281",73.7
2010-14,NTA2010,6106,8,Manhattanville,"10,275",66.5
2010-14,NTA2010,6109,8,Morningside Heights,"30,360",88.3
2010-14,NTA2010,6111,8,Central Harlem South,"27,798",83.2
2010-14,NTA2010,6112,8,Upper West Side,"101,057",93.2
2010-14,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"57,328",94.1
2010-14,NTA2010,6114,8,Lincoln Square,"47,136",97.5
2010-14,NTA2010,6115,8,Clinton,"32,700",91.8
2010-14,NTA2010,6117,8,Midtown-Midtown South,"21,469",96.1
2010-14,NTA2010,6119,8,Turtle Bay-East Midtown,"40,366",98.0
2010-14,NTA2010,6120,8,Murray Hill-Kips Bay,"35,570",95.5
2010-14,NTA2010,6121,8,Gramercy,"20,509",97.1
2010-14,NTA2010,6122,8,East Village,"30,254",93.3
2010-14,NTA2010,6123,8,West Village,"54,084",98.6
2010-14,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"28,893",90.8
2010-14,NTA2010,6125,8,Battery Park City-Lower Manhattan,"30,611",95.8
2010-14,NTA2010,6127,8,Chinatown,"21,400",61.3
2010-14,NTA2010,6128,8,Lower East Side,"38,634",69.1
2010-14,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"62,590",96.4
2010-14,NTA2010,6132,8,Yorkville,"63,680",96.0
2010-14,NTA2010,6133,8,East Harlem South,"30,730",76.0
2010-14,NTA2010,6134,8,East Harlem North,"27,066",70.8
2010-14,NTA2010,6135,8,Washington Heights North,"38,545",74.2
2010-14,NTA2010,6136,8,Washington Heights South,"41,408",66.0
2010-14,NTA2010,6140,8,Upper East Side-Carnegie Hill,"44,852",98.0
2010-14,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"16,012",97.6
2010-14,NTA2010,8101,8,South Jamaica,"19,490",77.8
2010-14,NTA2010,8102,8,Springfield Gardens North,"15,693",85.2
2010-14,NTA2010,8103,8,Springfield Gardens South-Brookville,"11,528",85.4
2010-14,NTA2010,8105,8,Rosedale,"15,408",88.1
2010-14,NTA2010,8106,8,Jamaica Estates-Holliswood,"15,855",86.4
2010-14,NTA2010,8107,8,Hollis,"12,273",83.1
2010-14,NTA2010,8108,8,St. Albans,"31,539",87.4
2010-14,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"18,149",88.2
2010-14,NTA2010,8112,8,Hammels-Arverne-Edgemere,"16,532",74.5
2010-14,NTA2010,8115,8,Far Rockaway-Bayswater,"22,590",70.9
2010-14,NTA2010,8117,8,Forest Hills,"60,672",92.7
2010-14,NTA2010,8118,8,Rego Park,"18,948",89.8
2010-14,NTA2010,8119,8,Glendale,"19,173",83.6
2010-14,NTA2010,8120,8,Ridgewood,"35,719",77.1
2010-14,NTA2010,8121,8,Middle Village,"24,300",85.1
2010-14,NTA2010,8122,8,Flushing,"39,748",73.8
2010-14,NTA2010,8123,8,College Point,"13,545",78.9
2010-14,NTA2010,8125,8,Corona,"24,706",66.1
2010-14,NTA2010,8126,8,North Corona,"17,928",53.3
2010-14,NTA2010,8127,8,East Elmhurst,"11,470",75.0
2010-14,NTA2010,8128,8,Jackson Heights,"57,229",76.5
2010-14,NTA2010,8129,8,Elmhurst,"43,088",69.3
2010-14,NTA2010,8130,8,Maspeth,"16,496",84.3
2010-14,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"40,825",83.8
2010-14,NTA2010,8133,8,Cambria Heights,"12,969",89.9
2010-14,NTA2010,8134,8,Queens Village,"32,685",82.9
2010-14,NTA2010,8135,8,Briarwood-Jamaica Hills,"24,640",84.3
2010-14,NTA2010,8137,8,Kew Gardens Hills,"21,828",87.8
2010-14,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"18,737",85.8
2010-14,NTA2010,8141,8,Fresh Meadows-Utopia,"11,109",87.8
2010-14,NTA2010,8142,8,Oakland Gardens,"18,722",91.1
2010-14,NTA2010,8143,8,Bellerose,"16,142",87.2
2010-14,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"15,567",90.7
2010-14,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"17,263",90.7
2010-14,NTA2010,8146,8,Bayside-Bayside Hills,"30,338",88.5
2010-14,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,"15,655",91.2
2010-14,NTA2010,8148,8,Auburndale,"12,964",84.5
2010-14,NTA2010,8149,8,Whitestone,"20,090",86.5
2010-14,NTA2010,8150,8,Elmhurst-Maspeth,"14,811",76.2
2010-14,NTA2010,8151,8,Murray Hill,"31,075",79.2
2010-14,NTA2010,8152,8,East Flushing,"15,431",78.1
2010-14,NTA2010,8153,8,Woodhaven,"30,016",76.5
2010-14,NTA2010,8154,8,Richmond Hill,"30,865",73.7
2010-14,NTA2010,8155,8,South Ozone Park,"41,552",74.6
2010-14,NTA2010,8156,8,Ozone Park,"11,975",78.8
2010-14,NTA2010,8157,8,Lindenwood-Howard Beach,"18,384",85.8
2010-14,NTA2010,8160,8,Kew Gardens,"15,432",89.4
2010-14,NTA2010,8161,8,Jamaica,"24,384",67.6
2010-14,NTA2010,8162,8,Queensboro Hill,"11,107",73.4
2010-14,NTA2010,8163,8,Woodside,"25,833",77.6
2010-14,NTA2010,8166,8,Laurelton,"16,254",87.4
2010-14,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,"8,633",71.6
2010-14,NTA2010,8170,8,Astoria,"50,264",83.9
2010-14,NTA2010,8171,8,Old Astoria,"16,067",78.1
2010-14,NTA2010,8172,8,Steinway,"31,273",85.1
2010-14,NTA2010,8176,8,Baisley Park,"19,867",83.2
2010-14,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"18,108",91.2
2010-14,NTA2010,8505,8,New Springville-Bloomfield-Travis,"25,238",89.5
2010-14,NTA2010,8507,8,Westerleigh,"15,815",92.2
2010-14,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"10,615",81.0
2010-14,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,"14,741",91.3
2010-14,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"15,329",82.6
2010-14,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"9,156",85.9
2010-14,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"16,871",83.6
2010-14,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"19,904",88.1
2010-14,NTA2010,8525,8,Oakwood-Oakwood Beach,"14,069",90.6
2010-14,NTA2010,8528,8,Port Richmond,"10,829",86.1
2010-14,NTA2010,8532,8,Rossville-Woodrow,"13,155",91.5
2010-14,NTA2010,8535,8,New Brighton-Silver Lake,"10,547",87.7
2010-14,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"15,440",87.3
2010-14,NTA2010,8537,8,Stapleton-Rosebank,"14,220",80.6
2010-14,NTA2010,8545,8,New Dorp-Midland Beach,"13,229",91.6
2010-14,NTA2010,8548,8,Arden Heights,"16,283",91.1
2010-14,NTA2010,8554,8,Great Kills,"28,864",91.8
2010-14,CD,101,6,Financial District (CD1),"113,588",95.8
2010-14,CD,102,6,Greenwich Village and Soho (CD2),"113,588",95.8
2010-14,CD,103,6,Lower East Side and Chinatown (CD3),"90,288",73.3
2010-14,CD,104,6,Clinton and Chelsea (CD4),"111,497",93.8
2010-14,CD,105,6,Midtown (CD5),"111,497",93.8
2010-14,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"112,457",97.0
2010-14,CD,107,6,Upper West Side (CD7),"148,193",94.5
2010-14,CD,108,6,Upper East Side (CD8),"171,122",96.7
2010-14,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"66,916",78.3
2010-14,CD,110,6,Central Harlem (CD10),"70,734",80.3
2010-14,CD,111,6,East Harlem (CD11),"57,796",73.5
2010-14,CD,112,6,Washington Heights and Inwood (CD12),"104,755",69.8
2010-14,CD,201,6,Mott Haven and Melrose (CD1),"48,810",57.6
2010-14,CD,202,6,Hunts Point and Longwood (CD2),"48,810",57.6
2010-14,CD,203,6,Morrisania and Crotona (CD3),"55,621",60.9
